index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
2887,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"One mole of gas obeys the Van der Waals equation of state, and its internal energy is given by the equation \( u = cT - \frac{a}{V} \) (where \( V \) is the molar volume, \( a \) is one of the constants of the equation of state, and \( c \) is a constant). Calculate the molar heat capacity \( c_{p} \).","\[ c_{p} = \left(\frac{\partial u}{\partial T}\right)_{p} + p\left(\frac{\partial V}{\partial T}\right)_{p} = \left(\frac{\partial u}{\partial T}\right)_{V} + \left[\left(\frac{\partial u}{\partial V}\right)_{T} + p\right]\left(\frac{\partial V}{\partial T}\right)_{p} = c + \left(\frac{a}{V^{2}} + p\right)\left(\frac{\partial V}{\partial T}\right)_{p} \]

From the Van der Waals equation:

\[ \left(p + \frac{a}{V^{2}}\right)(V-b) = RT \]

We find:

\[ \left(\frac{\partial V}{\partial T}\right)_{p} = \frac{R}{p - \frac{a}{V^{2}} + \frac{2ab}{V^{3}}} \]

Therefore:

\[ c_{p} = c + \frac{R\left(p + \frac{a}{V^{2}}\right)}{p - \frac{a}{V^{2}} + \frac{2ab}{V^{3}}} = c + \frac{R}{1 - \frac{2a(V-b)^{2}}{RTV^{3}}} \]",\boxed{c_{p} = c + \frac{R}{1-\frac{2a(V-b)^{2}}{RTV^{3}}}},EQ,,False,EN,Math Derivation
2888,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"Given that the heat of vaporization of a certain liquid is \(10^{10} \, \mathrm{erg/g}\), the surface thickness is \(10^{-8} \, \mathrm{cm}\), and the liquid density is \(1 \, \mathrm{g/cm}^3\), estimate its surface tension.","Surface tension is the surface free energy per unit area. Therefore, the surface tension \(\sigma \approx Q \cdot r \cdot \rho\), where \(Q\) is the heat of vaporization, \(r\) is the surface thickness \((r=10^{-8} \, \mathrm{cm})\), and \(\rho\) is the liquid density \((\rho=1 \, \mathrm{g/cm}^3)\). Thus,

\[
\sigma = 10^{10} \times 10^{-8} \times 1 = 100 \, (\mathrm{dyn/cm})
\]",\boxed{100},NV,\mathrm{dyn/cm},False,EN,Practical Application
2889,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,1 mole of an ideal gas undergoes a reversible isothermal expansion process with its volume changing from \( V_{1} \) to \( 2V_{1} \). What is the total change in entropy of the entire system? How would the result differ if the expansion were free (irreversible) instead?,"The change in entropy of the heat reservoir \(\Delta S_{2} = -\Delta S_{1}\), therefore, the total change in entropy of the entire system is

\[
\Delta S = \Delta S_{1} + \Delta S_{2} = 0
\]

If it is a free expansion process, the internal energy of the system remains unchanged, so the final state of the system is the same as that in the isothermal process, and thus the entropy change is the same. In this case, since the state of the heat reservoir does not change, its entropy remains constant. Therefore, the change in entropy of the entire system is \(\Delta S = R \ln 2\).","\boxed{0, R \ln 2}","NV, EX","None, None",True,EN,
2890,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"Liquid helium \(\mathrm{He}^{4}\) typically has a boiling point of \(4.2\, \text{K}\), but under a pressure of \(1 \, \text{mmHg}\), its boiling point becomes \(1.2\, \text{K}\). Use the Clausius-Clapeyron equation to estimate the average latent heat of vaporization of helium over this temperature range.","According to the Clausius-Clapeyron equation:

\[
\frac{\mathrm{d} p}{\mathrm{d} T} = \frac{L}{T(V_{\mathrm{g}} - V_{1})} \approx \frac{L}{T V_{\mathrm{g}}}
\]

Assuming \(L\) is a constant and substituting \(V_{\mathrm{g}} = \frac{N k T}{p}\), we have:

\[
\frac{\mathrm{d} p}{p} = \frac{L}{N k T^{2}} \, \mathrm{d} T
\]

Integrating the above equation gives:

\[
\ln \frac{p}{p_{0}} = \frac{L}{N k}\left(\frac{1}{T_{0}} - \frac{1}{T}\right)
\]

Solving for \(L\), we get:

\[
L = N k \ln \frac{p}{p_{0}} \Bigg/ \left(\frac{1}{T_{0}} - \frac{1}{T}\right)
\]

Here, \(N\) is Avogadro's number, and substituting \(p_{0} = 760 \, \text{mmHg}, p = 1 \, \text{mmHg}, T_{0} = 4.2 \, \text{K}, T = 1.2 \, \text{K}\), the average latent heat of vaporization is found to be:

\[
L = 93 \, \text{J} / \text{mol}
\]",\boxed{93},NV,\text{J} / \text{mol},False,EN,Laws Application
2891,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"What is the average molar mass of air? It is known that the volume percentages of several main components in the air are: $ \mathrm{N}_{2} - 78\%, \mathrm{O}_{2} - 21\%, \mathrm{Ar} - 1\%$.","Let subscripts $1, 2,$ and $3$ represent the quantities of $\mathrm{N}_{2}, \mathrm{O}_{2}$, and $\mathrm{Ar}$ respectively, with $x_{i} = \frac{V_{i}}{V}$ denoting the volume percentage of each component, where $V = \sum V_{i}$. We use a common method for calculating statistical averages—the weighted average method.

The state equation for the $i$-th component in the air is:

$$
\mu_{i} p V_{i} = M_{i} R T
$$

Summing over all components $i$, we obtain:

$$
p V = \frac{\sum_{i} M_{i} R T}{\sum_{i} \frac{V_{i}}{V} \mu_{i}} = \frac{M R T}{\sum_{i} x_{i} \mu_{i}}
$$

In this equation, $M = \sum_{i} M_{i}$ is the total mass of air. Comparing with the state equation of an ideal gas mixture $p V = \frac{M R T}{\mu}$ yields:

$$
\bar{\mu} = \mu = \sum_{i} x_{i} \mu_{i} = 29.0 \ \mathrm{g/mol}
$$

Here, $x_{i} = \frac{V_{i}}{V}$ serves as the statistical weight in calculating $\bar{\mu}$.",\boxed{29.0},NV,\mathrm{g/mol},False,EN,Math Derivation
2892,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"Inside a cylindrical container, there is a frictionless piston, which is composed of a semipermeable membrane that only allows water to pass through. One side of the piston encloses $N$ moles of water with a volume of $V$, while the other side contains a dilute salt (NaCl) solution with a volume of $V^{\prime}$, consisting of $n$ moles of salt and $N^{\prime}$ moles of water. The entire system is in contact with a heat source at temperature $T$. Determine the mixing entropy of the salt solution.","The mixing entropy is the change in entropy resulting from isothermal and isobaric mixing. The entropy change for $N^{\prime}$ moles of water is

$$
\Delta S_{\text{water}} = -N^{\prime} R \ln x_{\text{water}}
$$

The entropy change for $n$ moles of salt is

$$
\Delta S_{\text{salt}} = -n R \ln x_{\text{salt}}
$$

where $x_{\text{water}} = \frac{N^{\prime}}{n + N^{\prime}}$ and $x_{\text{salt}} = \frac{n}{n + N^{\prime}}$ are the mole fractions of water and salt, respectively. Therefore, the mixing entropy is

$$
\Delta S = -N^{\prime} R \ln \frac{N^{\prime}}{N^{\prime} + n} - n R \ln \frac{n}{N^{\prime} + n}
$$",\boxed{-N^{\prime} R \ln \frac{N^{\prime}}{N^{\prime} + n} - n R \ln \frac{n}{N^{\prime} + n}},EX,,False,EN,Laws Application
2893,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"For a Dietrich gas, its equation of state is:

$$
p(V-b)=R T \mathrm{e}^{-\frac{a}{R T V}}
$$

where $a$ and $b$ are constants, and $\left|\frac{b}{V}\right| \ll 1, \left|\frac{a}{V^{2} p}\right| \ll 1$. Find the third virial coefficient $C(T)$ for this gas.","According to the conditions given, $\left|\frac{b}{V}\right| \ll 1, \left|\frac{a}{V^{2} p}\right| \ll 1$.

The second condition above can be rewritten as $\left|\frac{a}{R T V}\right| \ll 1$. Using this approximation, we have:

$$
p V =\frac{R T}{1-\frac{b}{V}} \mathrm{e}^{-\frac{a}{R T V}} \approx R T\left(1+\frac{b}{V}+\frac{b^{2}}{V^{2}}\right)\left(1-\frac{a}{R T V}+\frac{1}{2}\left(\frac{a}{R T V}\right)^{2}\right)
$$

From the expansion above, by comparing terms sequentially, the third virial coefficient for the Dietrich gas is obtained as:

$$
C(T)=b^{2}+\frac{a^{2}}{2 R^{2} T^{2}}-\frac{a b}{R T}
$$",\boxed{b^{2}+\frac{a^{2}}{2 R^{2} T^{2}}-\frac{a b}{R T}},EX,,False,EN,Math Derivation
2894,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"A system has a constant volume heat capacity \(c_v\) given by

\[ 
c_v = \alpha V T^3 
\]

where \(\alpha\) is a constant. Find the internal energy \(U(T, V)\) of the system.","Using the relation \(c_v = \left(\frac{\partial U}{\partial T}\right)_V\), we integrate to obtain the internal energy of the system

\[ 
U(T, V) = \int c_v \, \mathrm{d} T + f(V) = \frac{\alpha}{4} V T^4 + f(V) 
\]

where \(f(V)\) is a function to be determined. When \(T \rightarrow 0, V \rightarrow 0\), \(U \rightarrow 0\) which implies \(C = 0\). Substituting this, we have

\[ 
U = \frac{\alpha}{4} V T^4 
\]",\boxed{\frac{\alpha}{4} V T^4},EX,,False,EN,Math Derivation
2895,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"The value of $\gamma$ for a gas is always greater than 1. Determine its correctness, and express the answer using T (for true) and F (for false).",T.,\boxed{Yes},TF,,False,EN,Knowledge Recall
2896,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"At an atmospheric pressure of 1 atm and at $100^{\circ} \mathrm{C}$, the specific heat of water is $0.31 \mathrm{cal}/(\mathrm{g} \cdot \mathrm{K})$, and under the same conditions, the specific heat of steam is $1.76 \mathrm{cal}/(\mathrm{g} \cdot \mathrm{K})$. Calculate the latent heat of vaporization of water at this temperature.","Latent heat of vaporization:

$$
L = T \cdot \Delta S = 540 \mathrm{cal}/\mathrm{g}
$$",\boxed{540},NV,\mathrm{cal}/\mathrm{g},False,EN,Laws Application
2897,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"For an elastic rod, the following measurement can be conducted: one end of the elastic rod is fixed, and a weight \( W \) is hung on the other end. The frequency of small vibrations is measured to be \( \nu \). Find the elastic coefficient \( k \).","From \( \nu \), obtain the elastic coefficient of the rod

$$
k = \frac{W}{g}(2 \pi \nu)^{2}
$$",\(\boxed{\frac{W}{g}(2 \pi \nu)^{2}}\),EX,,False,EN,Laws Application
2898,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"At an atmospheric pressure of 1 atm and $100^{\circ} \mathrm{C}$, the enthalpy of water vapor is $640 \mathrm{cal}/\mathrm{g}$. Find the enthalpy of water under the same conditions.","According to $\mathrm{d}H = T \mathrm{~d}S + V \mathrm{~d}p$, the enthalpy of water is given by $H_{\text{water}} = H_{\text{vapor}} - T \Delta S = 100 \mathrm{cal}/\mathrm{g}$.",\boxed{100},NV,\mathrm{cal}/\mathrm{g},False,EN,Laws Application
2899,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"Given $100^{\circ} \mathrm{C}$, $1.0 \mathrm{~kg}$ of water and a piece of ice at $0^{\circ} \mathrm{C}$ but with a very large mass. A reversible machine transfers heat from the water to the ice, until the system can no longer perform work externally. What is the temperature of the water at that point?","Since the mass of the ice is very large, its temperature can be assumed constant. During the process, the temperature of the water continues to decrease. The system can no longer perform work externally when the efficiency of the cycle is zero.

$$
\eta=1-\frac{T_{\text{ice}}}{T}=0, \quad \text{which means} \quad T=T_{\text{ice}}=0^{\circ} \mathrm{C}=273 \mathrm{~K}
$$

Therefore, at this point, the temperature of the water is $0^{\circ} \mathrm{C}$.",\boxed{0^{\circ}},NV,\mathrm{C},False,EN,Laws Application
2900,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"An ideal gas is initially confined to the $V_{1}$ part of an adiabatic container with a total volume of $V_{1}+V_{2}$, while the remaining part of the container is empty. When the partition is removed, the gas expands to fill the entire container. If the initial temperature of the gas is $T$, determine its final temperature.","This is an adiabatic free expansion process of an ideal gas, where the internal energy remains constant, and hence the temperature does not change. Therefore, the final temperature is still $T$.",\boxed{T},NV,,False,EN,Laws Application
2901,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"If 1 kg of water has been cooled to $0^{\circ} \text{C}$, what is the minimum work required to freeze it into ice at $0^{\circ} \text{C}$? The latent heat of fusion for ice is $80 \text{ cal/g}$, and $T_{0} = 25^{\circ} \text{C}$.","The minimum work can be calculated using the following equation:

$$
W_{2} = \frac{T_{0} - T_{f}}{T_{f}} L M = 7.3 \times 10^{3} \text{ cal}
$$",\boxed{7.3 \times 10^{3}},NV,cal,False,EN,Laws Application
2902,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"A spherical black body with a radius \( r \) and temperature \( T \) is surrounded by a concentric spherical shell with a radius \( R \). Both sides of the spherical shell are black. Prove that the ratio by which this radiation shield reduces the cooling rate of the sphere is determined by \( a R^{2} /\left(R^{2}+b r^{2}\right) \), and find the coefficients \( a \) and \( b \).","From previous results, the required ratio is \( Q^{\prime} / Q = R^{2} /\left(R^{2} + r^{2}\right) \), which gives \( a = 1, b = 1 \).","\boxed{a = 1, b = 1}",EQ,"None, None",True,EN,Laws Application
2903,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"Define the specific heat capacity at constant pressure of a substance using heat $Q$, entropy $S$, and temperature $T$.",$c_{\mathrm{p}} = \left(\frac{\partial Q}{\partial T}\right)_{p} = T \left(\frac{\partial S}{\partial T}\right)_{p}$.,\boxed{c_{\mathrm{p}} = T \left(\frac{\partial S}{\partial T}\right)_{p}},EQ,,False,EN,Laws Application
2904,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,Calculate the change in entropy when 1 gram of liquid nitrogen solidifies at a temperature of $-196^{\circ} \mathrm{C}$. The latent heat of phase transition is given as $47.6 \mathrm{cal} / \mathrm{g}$ and the molecular weight of liquid nitrogen is 28.,"The change in entropy during the phase transition is given by

$$
\Delta S^{\prime \prime} = n \frac{L}{T_{2}} = 0.62 \, \mathrm{cal} / \mathrm{K}
$$

where $T_{2} = -196^{\circ} \mathrm{C} = 77 \, \mathrm{K}$, $L = 47.6 \mathrm{cal} / \mathrm{g}$, $n = \frac{1}{28} = 3.57 \times 10^{-2} \, (\mathrm{mol})$",\boxed{0.62},NV,\mathrm{cal} / \mathrm{K},False,EN,Laws Application
2905,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"The coefficient of performance of a refrigerator can be greater than 1. Determine its correctness, with the answer represented by T (for true) and F (for false).",T.,\boxed{Yes},TF,,False,EN,Knowledge Recall
2906,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"A resistor of $100 \, \Omega$ at room temperature 300 K carries a current of 10 A for 300 s.  
(2) What is the total change in entropy?","The heat transferred from the resistor to the surroundings (a constant temperature heat reservoir) is  

$$  
I^{2} R t = 3 \times 10^{6} \, \mathrm{J}  
$$  

The increase in entropy of the constant temperature heat reservoir is $\Delta S_{2} = \frac{3 \times 10^{6}}{300} = 10^{4} \, (\mathrm{J} / \mathrm{K})$. Therefore, the total change in entropy is  

$$  
\Delta S = \Delta S_{1} + \Delta S_{2} = 10^{4} \, \mathrm{J} / \mathrm{K}  
$$",\boxed{10^{4}},NV,\mathrm{J}/\mathrm{K},False,EN,Laws Application
2907,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"Using the expression \( p+\left(\frac{\partial U}{\partial V}\right)_{T}=T\left(\frac{\partial p}{\partial T}\right)_{V} \), find the heat capacity difference \( c_{\mathrm{p}} - c_{\mathrm{v}} \) for a Van der Waals gas given by the equation \( \left(p+\frac{a}{V^{2}}\right)(V-b)=RT \). With the result obtained, prove that under constant pressure \( p \), as \( V \rightarrow \infty \), the heat capacity difference approaches that of an ideal gas.","For a Van der Waals gas:

\[ 
\left(\frac{\partial p}{\partial T}\right)_{V} = \frac{R}{V-b} 
\]

\[ 
\left(\frac{\partial V}{\partial T}\right)_{p} = \frac{R}{\left(\frac{RT}{V-b}\right) - \left(\frac{2a(V-b)}{V^{3}}\right)} 
\]

Therefore, we have

\[ 
c_{\mathrm{p}} - c_{\mathrm{v}} = \frac{R}{1 - \frac{2a\left(1 - \frac{b}{V}\right)^{2}}{VRT}} 
\]

As \( V \rightarrow \infty \), we find that \( c_{\mathrm{p}} - c_{\mathrm{v}} \rightarrow R \), which is the result for an ideal gas.",\boxed{R},NV,,False,EN,Math Derivation
2908,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"There are two identical objects, each with a constant specific heat capacity at constant pressure, denoted as \( c_{\mathrm{p}} \), and both have an initial temperature \( T_{0} \). A refrigerator operates between the two objects and works until the temperature of one of the objects drops to \( T_{2} \). Assuming the objects are maintained at constant pressure and no phase change occurs, find the change in entropy of object 1.","For object 1, with an initial temperature \( T_{0} \) and a final temperature \( T_{1} \), the heat absorbed \( Q_{1} \) and the change in entropy \( \Delta S_{1} \) are given by

$$
\begin{gathered}
Q_{1}=c_{\mathrm{p}}\left(T_{1}-T_{0}\right) \\
\Delta S_{1}=\int_{T_{0}}^{T_{1}} c_{\mathrm{p}} \frac{\mathrm{d} T}{T}=c_{\mathrm{p}} \ln \frac{T_{1}}{T_{0}}
\end{gathered}
$$",\boxed{c_{\mathrm{p}} \ln \frac{T_{1}}{T_{0}}},EX,,False,EN,Laws Application
2910,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"In a cylinder filled with pure oxygen, there is steel wool. The cylinder contains a frictionless piston that keeps the oxygen pressure constant at 1 atm. A slow chemical reaction occurs between the iron in the steel wool and the oxygen, producing $\mathrm{Fe}_{2}\mathrm{O}_{3}$. To maintain the process at a constant temperature of $25^{\circ} \mathrm{C}$, 2 moles of iron react to release 831 J of heat, with the chemical reaction equation given by

$$
2 \mathrm{Fe} + \frac{3}{2} \mathrm{O}_{2} \longrightarrow \mathrm{Fe}_{2} \mathrm{O}_{3}
$$

Try to calculate the change in internal energy $\Delta U$ during this process.","According to the first law of thermodynamics, the change in internal energy of the system is

$$
\Delta U = Q - W = -831 + 3.71 \times 10^{3} = 2.88 \times 10^{3} \mathrm{~J}
$$

That is, work is done on the system by the surroundings, the system undergoes an isothermal and isobaric oxidation reaction, releasing heat, and the internal energy of the system increases.",\boxed{2.88 \times 10^{3}},NV,,False,EN,Laws Application
